SOS,POS,EOS,vSOS,vPOS,vEOS,LOS,MSP,MAU,vMSP,vMAU,AOS,IOS,ROG,ROS,SW
52.770379777280276,103.0,208.36080252011146,1.0353685275696636,1.7303065316261828,0.4592796812318388,155.5904227428312,75.0,152.9776830563408,1.472062936741491,0.7209556550050075,1.3758352945820662,153.68479554659018,0.013808249191630803,-0.0124123565362412,-0.00758873517013503
18.92476485023544,46.84952970047088,125.48373667575687,2.0285823655297377,2.1401463211724088,1.146541884979622,106.55897182552144,32.84952970047088,82.40850152599232,2.132295089585379,1.6195707484623207,1.664123497227363,168.8378879514103,0.004000852584613499,-0.012618354145373838,-0.036537983530113075
35.0616336298408,74.0015460555916,165.17542243086763,1.4590186843312734,1.9483672205796536,0.3683099100380335,130.11378880102683,52.0624066576366,117.84013961333102,1.7803041756238187,1.295219854034881,1.664944902248998,164.842480282421,0.012924000935948287,-0.017625703666928477,-0.7297888194175761
47.0,96.0,216.92534486202442,1.3934788355703807,1.7229049950481312,0.45573543620582235,169.92534486202442,68.0,154.2417308640692,1.631012498752066,0.7036990405271414,1.4512162093057468,167.12376329620474,0.006722982846484704,-0.010492102478818769,0.01915700604347291
101.26884022752901,209.0,282.32261033974646,1.022988418050505,1.476533754313774,1.1306511081867598,181.05377011221745,153.0,244.11172357460384,1.1003652036433358,1.378055744283052,0.9583719340083567,207.38071698060344,0.004200193437732508,-0.004768262764347445,-0.27178170584943295
50.79903321689926,95.99999999999999,181.6071700625077,1.2581923893408653,1.6600730859816368,0.3484473523093242,130.80813684560846,71.79903321689926,139.05207985788581,1.425961096820471,0.5866781142954743,1.3706218842647342,121.18296127436176,0.008914079188611883,-0.015630868153962234,-0.21786071724800168
26.51313281522016,55.02626563044032,178.94802341853182,1.7491417344271833,2.069021558900118,0.3244237682496594,152.43489060331166,38.521888025366934,117.8101692529014,1.9047225288431742,1.30336046463744,1.8513105531126441,192.8701003528315,0.013922294112852281,-0.014168492978855876,-0.4804701053643448
35.74439913907554,86.07026465784293,195.42192571036958,0.9346829611359448,1.2661511050123353,0.3480613738890113,159.67752657129404,60.907331898459226,138.861863978654,1.0735033579863065,0.6422535206253706,0.9882560737610996,116.90890097906947,0.007804744190641267,-0.008473027622422816,-0.20422521463000184
74.51521867971238,96.0,237.33305453416654,0.9531095527924172,1.1520702226247854,0.7842068002155714,162.81783585445416,82.00000000000001,166.35573437648338,1.0338928834599574,0.6257606232812419,0.5725186270746795,126.89599195487935,0.009256120260595175,-0.0026039355653272775,0.2345700563783373
54.38564424947955,96.79204740771092,166.59359684176863,1.0049477500201953,1.5404685042210313,0.40135062243687825,112.20795259228908,75.38564424947955,132.0,1.2596866811853138,0.6539371352942568,1.272304829253879,102.50776967648008,0.012643035251712165,-0.016347815990395646,-0.245648119626355
61.0,103.0,191.4584135072073,1.300676804220138,1.676002212484394,0.4357743462227345,130.4584135072073,82.0,147.72920675360365,1.5272310442806787,0.4934462371998993,1.305711051439816,112.2226097763245,0.008936319244387049,-0.014254948445105659,0.12165721507061379
33.0,54.0,195.41766536743683,1.5946256068265914,2.1031219794326113,0.8210079136447159,162.41766536743683,40.0,121.2386659242496,1.7664498327103852,1.3486163596835796,1.6544369183959577,180.65753886884102,0.024214112981239027,-0.009116109349962048,0.3740650978576172
76.83829885017146,141.88342181677308,266.18001078768157,0.25472090996598945,1.1773618700741415,0.7075379217568749,189.34171193751013,107.69056733843561,201.51694315105374,0.6246011787367771,0.3472741500528669,1.4913569043424002,103.84755128892276,0.016428045138397185,-0.006809644050552345,0.18049649986608732
151.94443803602653,357.0,357.0,1.1967935483163648,1.719381200249968,1.719381200249968,205.05556196397347,252.83181351636912,5.0,0.9906828819094525,1.032755128994797,0.7781481870668934,239.17069245152334,0.0025208084178764464,NA,0.15667796261458214
75.0,96.0,236.33353817693717,0.8981010538680296,1.1179058433148112,0.81046295426176,161.33353817693714,82.0,164.54579390676517,0.9797963204902856,0.6541865078364142,0.5385669866113663,131.21974397489834,0.010466894735561033,-0.0021986394630872453,-0.23564103858029078
26.038041022928304,61.114123068784906,214.05674944373064,1.4764163773069063,1.9394688155216984,0.4441250115600052,188.01870842080237,40.07608204585661,137.13283148958726,1.7129153707510643,0.5331735143770489,1.6627015546527963,198.09860599981675,0.013212718505268726,-0.00978150745339657,0.10194988858052322
5.0,5.0,127.7864810883475,2.133970840921432,2.133970840921432,1.365307098142365,122.7864810883475,5.0,63.7864810883475,2.133970840921432,2.0100099359862416,1.140441672293123,215.74027051449409,NA,-0.006241246088551738,-2.317081913391124
67.97435865568623,130.55286751699916,268.54460917733525,0.6849099758619291,1.675575608543795,0.9601611016113243,200.57025052164897,101.55653056618685,199.0633905439179,1.2912019155732208,0.9108012064945622,1.2817966448897706,214.08458632917836,0.015832600420030898,-0.005195578774430459,0.8147279217513906
26.0,47.0,158.02902350605783,1.9177669551174061,2.107430807086644,1.1814620773404874,132.02902350605785,33.0,103.0,1.959331290841646,1.9116284433781485,1.2177717358084983,222.35138233806532,0.009031611998535152,-0.008358050854999834,-1.4636899992877532
14.027096657779165,23.05419331555833,142.5868249903591,1.5264477728893426,1.6390532713599255,0.9348241930051282,128.55972833257994,17.036128877038884,84.60488942887855,1.5197142481244923,1.3468804012416369,1.3268182948166038,155.42971853996863,NA,-0.006105327568364535,-0.3589436851908329
51.435454869693864,96.0,238.15531105841671,1.2377534123453022,1.761859728185332,1.322333699229877,186.71985618872284,72.8843604028189,166.41080404209785,1.3603033986028163,0.7310595580002115,1.0368475506461186,206.65328034945182,0.011876039798371051,-0.0030933778874346085,0.03650012263776986
40.0,89.0,174.6530655791556,0.9137329100183718,1.5041296989117017,0.3359194279179992,134.65306557915557,61.0,132.3265327895778,1.1987168268078943,0.6627278692558514,1.213651375659369,118.52717968208356,0.012048914059047549,-0.013652525684429012,-0.333553183887341
54.0,96.0,178.74412430306637,1.4832927102622198,1.881717240648186,0.41240736792691757,124.74412430306637,75.0,134.37206215153319,1.7044678565723177,0.8160650613027639,1.5269995632307949,135.7513619613552,0.009486298342523004,-0.018229111575405355,-0.24921387517824628
47.0,96.0,169.74684267481223,0.9574455793554847,1.6416646465367855,0.38794123669371916,122.74684267481221,68.0,132.17975351885556,1.2519155780129345,0.6716773170942244,1.3440411955027245,117.01049498214296,0.013963654432271445,-0.017041800200058084,-0.21271192557691418
43.9293014918297,82.0,193.57644017441982,0.8610290060685257,1.4509000489997055,0.5810427694030311,149.64713868259014,61.0,137.99317118246108,1.123901799785737,1.1742085664853303,1.0918834461002764,144.99325821846688,0.015560360526308301,-0.007809185032883357,-0.3735941088071993
27.183099340195742,67.1537287834138,166.91760606230008,1.7975893274444474,1.852201367952164,0.6152235057200586,139.73450672210433,44.57135111748297,115.45447160930053,1.775941768128822,1.1142234392791714,1.4271316631818918,171.0296984823134,0.0017747787748413277,-0.012835330169230158,-0.45164001632831496
5.0,5.0,125.42077283587474,2.2189523105107596,2.2189523105107596,1.1799281982867866,120.42077283587474,5.0,61.42077283587473,2.2189523105107596,1.4294345850727534,1.6544637022857525,182.40961846856123,NA,-0.008622352410800562,-0.3444684231055629
47.0,82.0,155.94289356720813,1.5649219908049035,1.7107352538138534,0.5671296114415573,108.94289356720813,61.0,117.87910411762643,1.6489685775251728,0.8103426706374788,1.4147068765545967,112.65866066876563,0.004166093228827128,-0.015533816660317648,-0.13670015426791113
30.536589571653167,50.71545276220422,170.17268230754345,1.856124298896138,2.2085626834547485,0.9340167931206242,139.6360927358903,40.626021166928695,111.67766959867222,1.967736734657214,1.5099990973756316,1.6185903276885085,189.27088860736933,0.01632781453814265,-0.010862328787778656,-0.11938519721723606
29.803876758433383,47.0,164.67983985930914,2.017267460157404,2.1340577756832566,0.8378857209332273,134.87596310087577,36.80387675843338,107.67983985930914,2.030146791800376,1.973422820278526,1.4096089520622457,204.53613083639334,0.007040513731091325,-0.01102190810955716,-0.8532343392906894
40.802414665555524,80.72332343410044,160.3200947792832,1.463742354474243,1.7941238910968895,0.6780253776699031,119.51768011372769,60.76286904982798,118.31674378698314,1.651779187740046,1.52397075009267,1.2671735859107855,158.20822952455666,0.008114287793229126,-0.014022161882022927,-1.048732059974087
24.178334552794695,49.74944728985429,165.3860788524023,1.485460753999693,1.6745304138200483,0.39094242255864464,141.2077442996076,36.96389092132449,108.1783345527947,1.558122409161247,1.3803753881590914,1.384162800213097,155.93508030642758,NA,-0.011299102105281055,-0.8155862765787674
47.0,100.50395666401366,241.15342802215838,0.8101143857199641,1.3899154403712541,0.47777359787375484,194.15342802215838,70.25197833200683,169.33392733818152,1.0622431154750183,0.3925312006552881,1.0932297350323446,131.9929067420916,0.011035006064367608,-0.006633293171864326,0.49705390806507205
52.07241131900243,96.0,192.83478735996374,1.4116225994127927,1.6680663678161411,0.364108335407474,140.76237604096133,73.20133944314254,142.25225989634055,1.4827613865047993,0.5020984388767553,1.3909462037957525,124.37408732424092,0.005749841663867035,-0.013583658493778525,-0.01726113970875271
5.0,5.0,132.73849382429592,2.2038564822291855,2.2038564822291855,0.953997568832744,127.73849382429592,5.0,68.73849382429592,2.2038564822291855,1.5337565950938585,1.6656881366578657,190.55277614346147,NA,-0.009778581524251944,-0.18895319970860391
5.0,8.223338879295625,145.16574171827733,2.1348828010997267,2.147212762626979,0.9092542800891965,140.16574171827733,5.0,78.22333887929562,2.1348828010997267,1.9393552641005543,1.413705070147115,235.9081214238161,NA,-0.009033941205287641,-1.7946950891105264
19.0,40.167218502097086,148.54607365170247,1.6609979409362532,2.1724668257369535,0.35936127947857854,129.54607365170247,26.16721850209709,96.16721850209709,1.861969430447589,2.132611781784344,1.987688468863978,207.6194273506388,0.02418347266348256,-0.016741520357388608,-1.41416233896118
5.0,5.0,159.1458776025405,1.190527487276971,1.190527487276971,0.8021334742112026,154.1458776025405,5.0,82.71793120507209,1.190527487276971,0.9445804852139594,0.6367371424934015,132.69020146668646,NA,-0.002534830658981052,-0.34448844271794116
62.03825969508762,132.0,252.55506520346694,0.5340718591580188,1.3536026126637792,0.8112616242238926,190.51680550837932,97.03825969508762,195.0,1.0133931959009082,0.8968158766990906,1.3318590524138885,173.46302979964247,0.01170648651681042,-0.004503662514110695,0.29940535533380375
230.1139309394639,357.0,357.0,0.8073767406999077,1.5738299674707952,1.5738299674707952,126.8860690605361,290.55696546973195,5.0,0.976143856054172,1.5123936730798537,0.8603097163677342,104.07322050690716,0.006061873029440825,NA,0.34215887389375815
102.13216542263106,182.3465584919145,266.7929493608489,-0.047516616756616406,0.2114269970579313,0.1381874511292813,164.66078393821786,139.15419299306956,226.3480182869452,0.15987944243167765,0.1912205779031432,0.7459291528099509,24.854885729136356,0.0032706974692523092,-0.0010194345057791534,-2.4696261313409207
78.81780806636924,151.65888531896778,237.6624113022499,0.6659579201237257,1.1219028157419324,0.799095214826252,158.84460323588064,115.35701362906548,192.0325059283587,0.9748936983917359,0.9747799209469611,0.6650780924666995,140.73564623215736,0.006381791833529767,-0.0037217558087194497,-0.37847946290890067
84.13436087864675,157.20256127838493,263.5545617080178,0.16499787911801633,0.6991502308267112,0.3005083730891959,179.42020082937105,119.35570918142314,208.73856167925987,0.423092948602597,0.6103836859001587,0.8946229151478292,90.26167919899692,0.00823773243390969,-0.004359630682370228,-0.8989524672727793
51.9327726643387,96.0,163.49827065539242,1.334940720608258,1.54850492874485,0.3587768459005709,111.56549799105372,72.9327726643387,127.78274899552686,1.4284278729758177,0.8766161742503038,1.2779764162905227,111.39300367581252,0.004923912599272266,-0.01769411934598932,-0.6716035382645906
5.0,12.0,155.8814634742246,0.3324710026853602,0.6224832955176323,0.1528363591956666,150.8814634742246,5.0,84.19048507783899,0.3324710026853602,0.34960277961203723,1.1060162508743203,37.28265178015995,0.041430327547467435,-0.003280700661004937,1.1016871410039093
94.9876333543216,245.0,303.1844859409761,1.0317812656308978,1.177038007481174,0.696301612616403,208.19685258665453,168.6584222362144,271.7170532599268,0.7904123421600662,0.8025939689868359,0.7580212512762222,170.06363678785698,0.0009715936957372484,-0.008387160168022887,0.33765501879725546
151.98145818737618,258.6750214857056,300.21838617489715,-0.0077473386554498605,0.360470837064419,-0.2926744789317454,148.236927987521,207.91167752479765,279.09078724903924,0.2339796824887988,0.07889912483835182,0.9562173202113515,29.124652398855964,0.0034487213836450707,-0.01580304210769629,-1.7427619363877551
213.59287297666074,308.0,329.0,0.20011441410169833,0.656797645383,0.12564357825642833,115.40712702333924,259.748885244044,315.0,0.42357931985114616,0.5671480064531685,1.1439734127036765,44.88039218175267,0.004828195832155132,-0.025293050815551034,-0.16824246399122814
126.8572263615911,361.60756667199547,157.65949976020232,0.2160244794061335,0.49771417105073334,0.048911104880072345,NA,241.0766630306664,5.0,0.267104953605479,-0.26463478605069934,0.7623489571014326,NA,0.0012005127991632798,0.0002564643486764065,NA
113.61226442130281,203.60605924114225,271.2232318542883,0.22236692243988063,0.8899920098406444,0.42080131569452356,157.6109674329855,156.38282738685393,237.0,0.571323714275565,0.6734066011050555,1.1979064245783488,97.86494706148177,0.007365718356431686,-0.006934975372428281,-0.3560207210284153
101.62449479277635,202.51716482684907,282.8614512167355,-0.10147920089634271,0.3340080861774303,0.2003018980202994,181.2369564239591,152.4588479033108,188.30792421034974,0.17615688727056905,0.1735885444211709,0.6008932552673604,34.98110821161349,0.006064507961190032,NA,-1.1682765562723039
49.487466872925324,103.0,246.62655851784066,-0.0565610423421383,0.43443196987290156,0.31403494964588263,197.13909164491534,73.63126391483124,173.12599178408044,-0.02575170466817231,0.24698712177739818,0.8128485423157848,45.392199173254156,0.009234160355887897,-0.0008552136020558896,-1.5370710492248691
12.064588464741753,33.22605962659614,127.90245965289023,0.9098291138084188,1.0069444242458123,0.4411928482931652,115.83787118814848,19.161471161854383,77.83842688156692,0.8730372052492844,0.7149441793522197,0.605929293065508,76.56163612583595,0.004611926414585799,-0.005974239336133769,0.06738826584871123
140.5805383146191,230.4176658260887,307.2895167994143,0.8322129208121177,1.0646241892599235,0.9207213327430657,166.70897848479518,182.58053831461908,268.09650559980474,0.9510117119019172,0.955951828368329,0.7635837126908986,147.99644960852876,0.002601368722211705,-0.001949728838098717,0.7205426010258207
88.21555191032674,178.97440710576484,256.97440710576484,0.2734553614360945,1.0520203470610017,0.4484738088924477,168.7588551954381,130.93700465849543,220.97440710576484,0.6665333889732945,0.48039372208225256,1.3093513026467503,103.5558808911834,0.008580083141842332,-0.007737776130366076,0.2990634046201457
83.0098371358763,139.0,273.00020558299644,-0.409731356132217,0.31760210176787274,0.27325698514584795,189.99036844712015,111.01004271887273,209.0,-0.08093128653480526,0.2334078946519125,0.8549035802188292,29.878285247005234,0.012997521367221715,-0.0003309323954861955,-1.8732292081341542
144.9217260966031,232.75168505438253,299.9373261941806,0.7482179577194017,1.0674999955046158,0.7463263447146109,155.01560009757753,186.4237151360829,264.34447538149135,0.8462034026430446,0.9336304761145893,0.7025236369665853,126.57688082738534,0.00391443277457632,-0.004853147554569993,-0.00786724761109174
91.93953926438795,223.0,266.69215181643085,-0.051660665449437024,0.10425115174831757,-0.32024003290331077,174.75261255204288,155.93953926438795,242.49439415459346,-0.04372043291171924,-0.06918472885575716,0.5200073589125629,-11.161858551663906,0.0011800367309965192,-0.01025067673403675,-0.6512981458829078
106.65069702953019,165.57169560083275,254.8566087983345,0.05308453694914114,1.0695395984982063,0.7779042761990258,148.2059117688043,135.6506970295302,210.42830439916725,0.6964176480946354,0.8582937030818925,1.4365234856081894,108.9531493773258,0.017338873882567774,-0.0034063744493390423,-1.2365714559267005
90.65088012776644,146.0,265.3304572883933,0.6042869873075698,1.4738607283714809,0.8129155221438737,174.67957716062688,117.0,205.46183599939084,0.998872000656076,1.328053003287094,1.407342382091597,190.68186540815054,0.015621792619467157,-0.005569827158826969,-0.6681372053897786
47.00000000000001,96.0,226.34816397237591,0.6758150935949574,1.0643437333467223,0.3737641441970327,179.34816397237591,68.0,160.0,0.7747146907407487,0.310997990259626,0.9537020933450825,90.64603389307749,0.007929155913301327,-0.0052750305446593836,0.519020401112302
134.40846753206876,280.52463725581765,314.66724607907236,0.22702116606973835,1.1782232588641794,0.44821923945503583,180.2587785470036,208.6044399796906,296.91342957597226,0.48272074498995143,0.8445832978332781,1.4355263126071127,85.38076673351186,0.006920838116147616,-0.02373630191628691,0.6935373091722701
55.16831296168935,102.47754601902939,224.38773030369805,0.7427266576542724,1.5001890466424337,0.3672693992871146,169.2194173420087,75.32292949035937,163.48194240937212,1.172608407380868,0.44243402155542805,1.283611137610279,135.6709773262176,0.016199615529026427,-0.009390076312546763,0.003944796251806933
91.47113947526668,153.0,262.19708741050823,-0.340269451151386,0.29785464327955474,0.1519911579266674,170.72594793524155,119.82415940030477,209.0,0.11977592215683117,0.12869767769327087,0.8857081758838916,28.10689901700598,0.01034582693483687,-0.0013292864839921114,-1.6293371206733958
112.48902824600472,197.1519781856411,274.0628098541095,0.15910582109915264,0.4815480314954507,0.033096426969401654,161.5737816081048,154.02250833560427,234.20028017105372,0.35617485974597446,0.37018332154238875,1.0737845091308449,56.4242656790301,0.004232821263801841,-0.005947859409359768,-1.4511355640120533
51.432672025299055,62.24935072772098,188.84663860072374,0.9437323200401062,1.1146452768185233,0.6350961183504399,137.41396657542467,56.457469122805975,123.97109429732126,1.0132774753588105,0.8893238789849014,0.7422281011972183,111.1694572274177,NA,-0.0039363481592556955,-0.2527456517819902
104.01040713844122,160.0,235.03881670368338,-0.2848639269282853,0.8491730658950849,0.5162614625100791,131.02840956524216,132.00000000000003,197.5351787315755,0.4396854223845912,0.6127569453692868,1.2826056663322234,68.48592080126865,0.020279968972199323,-0.0045360401734710985,-1.3486679729110842
121.55822944166407,245.0,280.2643567567202,0.4857027180167053,0.81823306839263,0.4192098644634257,158.70612731505616,181.0,260.63795299763206,0.6985197158877444,0.7347637264002985,0.8525679989197624,101.09127189339571,0.0026898538184014324,-0.011210027630555857,-0.6793707659790675
45.44838181444774,91.75456288887652,174.09362090701742,1.375013805616894,1.590062321404851,0.3341254047755827,128.64523909256968,66.44838181444773,132.0,1.4405474321821907,0.7727026822501272,1.2726424069710127,129.35519746352648,0.004746652993284073,-0.015269295944292013,-0.5042395714017088
102.39463402337648,195.0,259.59909853614727,-0.2863724054739205,0.7562635431773397,-0.37434582549119394,157.2044645127708,146.0,230.0,0.10339858437068719,0.3957064700551679,1.521241268419106,42.85047364436202,0.011264297360759942,-0.017528674524479156,-0.2852470683716851
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165.58042377246895,308.0,329.3051605033106,0.1753906793916789,0.28367019917656483,0.11708404754600016,163.72473673084167,238.9407379841432,316.51731967534283,0.23468173499456027,0.24779951700173952,0.6089028053849963,34.63763807671834,0.0007704191288954339,-0.00723791568455333,-0.7708299761842503
192.1714889843485,294.0,322.0,0.15029296145452875,0.3208708273372642,-0.08221070421083745,129.82851101565146,241.41599925924123,308.0,0.21874010485121265,0.15906581540568973,0.94663032399952,24.644594269811286,0.0016920618180282395,-0.014395768983860772,-0.6628000343346152
83.54089273559367,148.678998949722,223.09802657066558,0.41146996138670416,0.46599788313887347,0.3681078962323749,139.55713383507194,114.7153406349545,73.62114226133374,0.4252429292124646,0.4092078303830378,0.17030539080807844,49.01113008643911,0.0009382755788188725,-0.0009195229070979639,0.4149320243509165
239.395659224072,357.0,357.0,0.49074335346318093,1.9721412503966465,1.9721412503966465,117.604340775928,296.096201821063,5.0,1.6436377712525703,1.8537316995509294,2.319865155571303,127.79952772714213,0.012604072494644753,NA,-0.594796649826719
96.0,132.0,211.89744934659944,-0.09527930790759745,0.6729761843630034,0.41229907612657,115.89744934659947,117.0,169.73698036965928,0.4324745995974759,0.46537992790594374,0.9420394283801522,47.8811899200652,0.021340430340850022,-0.0032776975533617666,-1.0560714208008504
115.9262604262298,269.4631444015012,311.5368555984988,0.2513933385912465,0.5500320345753871,-0.1966534740237505,195.610595172269,195.56982160188824,287.0,0.33037887946199057,0.3188234628769657,1.2428766416590376,65.92180322930497,0.0019284272872738656,-0.018922645651448612,-1.7052406103200124
38.76451399449101,67.56098431569325,176.13512010209922,1.1421539646009702,1.4562773068748778,0.3233164629167387,137.37060610760818,50.962160875292504,122.90392281682607,1.298084951537822,0.7958795701622047,1.1451433269244125,116.37453643893454,0.013970643256725696,-0.010757561850295427,-0.274310555470979
70.63164953031642,143.77376176309022,247.63164953031645,-0.3238964178625858,0.18432074837416373,0.14647581973319573,177.0,107.77376176309023,193.26329906063285,-0.01372936851665775,0.1675753960309876,0.7929514359874826,15.575751524971988,0.0069894582402441514,-0.00037279497823354253,-1.663376618173181
52.92251682367477,76.79729133504983,178.14428979252912,0.47660298620501695,0.6144619016084815,0.2307078216014116,125.22177296885434,62.826032299145524,127.32621257702499,0.5084719382017339,0.32979463383255136,0.4421013386568752,45.48223530347421,NA,-0.004039589870955347,0.09151863453192663
88.26774978156284,111.29444087579846,254.11227434548346,1.450293408142944,1.5537401219529328,1.189870341343016,165.8445245639206,98.64654498643402,182.20335761064095,1.5238094719276551,1.3014633900560342,0.5198174647603822,198.6333406739681,NA,-0.0024970202873021855,0.14421060510200215
82.02753049364348,160.0,264.57256244441334,0.5251771139550914,1.0257925824718706,0.5592848443959892,182.54503195076984,117.02526056401983,213.18563128414826,0.7422088675534569,0.7151455197285178,0.7023922930704791,128.4910850335169,0.006420171647430453,-0.004542851404868605,0.2503587439088203
107.17761290891552,187.23725246296166,256.0568479046975,0.26558685701242085,0.7900833457332757,0.4145128719403651,148.87923499578199,145.49993753880636,221.22420789241295,0.6453428434168389,0.6267968210734839,1.022659437820125,83.63152959308093,0.008401262680762139,-0.0062340392540391745,-0.2597602920159449
47.0,96.0,254.6829573288938,0.007593132608838399,0.34030366569460524,0.23577004173689825,207.68295732889376,68.0,171.8414786644469,0.17944190734840415,0.22627978584855338,0.6882084851134871,46.91510429803089,0.006790010879301364,-0.0006543599366747004,-1.0364127462663721
122.98548484329463,229.70892422931888,293.7022519391695,0.3361170472817121,0.5394732603265109,0.3964556572529154,170.71676709587484,173.39949966072697,156.63636348638514,0.2641494232431286,0.3824433124277278,0.8355706140243375,50.06368942037294,0.0029246088255565116,NA,0.15976693063252403
84.65155012846576,125.0,212.72141794589905,0.06314855069976191,0.5073680033012107,0.257551880065581,128.06986781743328,103.0,165.8737802100342,0.36705616579974604,0.3266824929576823,1.0459757601798538,39.71334727859172,0.011028371403754992,-0.0029943372624498614,0.11119439824313346
112.1633557532448,265.69606633245763,300.8986887774859,-0.09181410252806313,0.4169539792774332,-0.1650355357261395,188.73533302424107,189.49036091533168,279.7973775549718,0.29057010873357114,0.12970007206112652,0.8852422705467827,51.755869411236844,0.0033055726157792467,-0.016559896981441318,-1.535871933468435
134.36230374565784,217.4378513179497,280.50263567703024,0.27335317370093093,0.6310988784994579,0.46737428215068,146.14033193137243,178.1444667754096,249.23670685752887,0.45976556927119117,0.49804842472999705,0.9100519593904222,68.87381791898969,0.007217577740593421,-0.004712907139416755,-0.5066113179388656
181.25818149887252,244.22018924287957,307.63608831334386,0.8083016362214922,0.940037769981804,0.7008292843337599,126.37790681447129,208.92951320814421,272.6360883133438,0.8284582763121102,0.7705128758266381,0.28742492853151635,90.69983699248937,0.00208509401597631,-0.003763730950128057,-0.09504321663185686
115.08164309247903,245.0,286.99023440622284,0.0698453495943345,0.20906576684415704,-0.3466171900204089,171.90859131374378,180.00415926286783,265.99023440622284,0.1669796415898656,0.038887683886880395,0.923729332196734,23.268758684214124,0.0010655940852794235,-0.013233815247576292,-2.725469273735571
124.49608046215891,257.0421356718816,309.91576288424767,0.7566588895324997,1.286718139883256,0.7738361704476617,185.41968242208873,189.5685964298609,281.91576288424767,0.9632697167906423,1.1229351540162167,1.4384935361370186,180.56431292817223,0.004043834672311716,-0.009489873658173607,-0.11865485359889935
5.0,5.0,151.82251341283117,1.4314049682832906,1.4314049682832906,0.5512190964058756,146.82251341283114,5.0,80.06063544353019,1.4314049682832906,1.1826641440383214,0.9953989768621172,153.71972037253153,NA,-0.005996499673441512,-0.8336956467596757
111.4082801241066,188.71817650831747,288.16893503937825,0.9401631635394851,1.3920838068679853,0.7769448358924183,176.7606549152717,148.68096336243178,236.2918608305381,1.2425225732656842,1.0173279981832382,1.3166300113836757,188.65562402808322,0.005918199148974402,-0.006384838086141353,-0.48094622587880226
110.64525332426783,279.2161149004026,321.467992483289,0.004101927977999353,0.44343479738806196,-0.20324994140220493,210.82273915902115,195.02798515159168,300.5129426403911,-0.12621136823906653,-0.042011442151677916,1.003176273058524,8.166880423923558,0.0035289239742564735,-0.015089188736234419,-0.1615874525420074
70.59784658649885,175.25272581782323,287.1394274737912,0.7308993147833628,1.099641944550517,0.8030770190451892,216.5415808872923,120.65785138231209,231.0344303268214,0.6450598045663964,0.8608102589033539,0.9128268641965691,168.9687608829242,0.0064461195671188035,-0.002941924434918445,-0.33194991514387856
