PCA1,PCA2,PCA3
0.5331750030021268,-0.10971281792284789,0.5403564166225165
0.7002346471195968,-0.0036558695902287096,-0.07908451246859324
0.17832207357919053,0.040856731215542924,-0.4603734604606675
0.5393834141193912,-0.12310818644449363,0.6173751621386238
0.7138179985898505,-0.09977183453573978,0.12173740640716926
0.5182647386002845,-0.1255130110774699,0.6251219147829266
0.738832496273433,-0.03721139510277471,-0.185734316839777
0.6929929963090089,-0.1196777587672084,0.4273591080000162
0.5435195259329344,-0.12848134112290793,0.5879520379218517
0.38010880644310435,-0.12368620812489996,0.14236491901811052
0.6234803062755468,-0.12800290199647557,0.5964776859852461
0.7704538781222983,-0.05502890203512079,0.01349944409472076
0.5323754372794364,-0.08717125086306815,-0.37375656392813617
0.7594644706859622,-0.07182465533900262,0.16035786311174352
-0.19234744359890393,-0.5509805842066045,0.04242145993954312
0.6129455861589315,-0.12467609350669366,0.5879497782091627
0.7544367813144944,-0.022218863069793753,0.1953732162438867
0.5926084418782772,0.007155308436672503,-0.23802279436465174
-0.12970636707385275,-0.09983491804877606,-0.21605179756335674
0.6593015981029673,-0.11133256384396183,0.5287766928760768
0.4574218078787448,-0.020074278389269534,-0.23696405243866975
0.15184315936383258,0.34033623881052705,-0.3697420721075595
-0.0654099571474228,0.55957104446352,-0.13706341345181433
0.7648836406768394,-0.08288546487556259,0.23160803462752064
-0.13489517407647153,0.5958469274277678,-0.0016312954225627292
0.566059027783135,-0.1276743439030026,0.6021133780809873
0.6212974950968665,-0.11701264324315142,0.566017580148471
0.3145376855148795,-0.10225806925585662,-0.005836815804449306
-0.06581891819379139,-0.23425899314108095,-0.37988441698759484
0.756348698141388,-0.05846668644809978,0.025197449462384863
0.04668071061181889,-0.0013535492055631515,-0.49619617325764176
0.6904730539186482,-0.1180318725218529,0.5007134419852476
0.719898863019916,0.033801216717022034,-0.03941388096225042
-0.009927064722065376,0.6836888168640503,0.15105889556811147
-0.007237351391522826,0.63561207141414,0.27360267890969425
-0.032141058075414584,0.6888288944780747,0.12331442096002718
-0.47046385458859385,-0.18241480893189108,0.0344286680681939
-0.0011947651320867482,0.6583190304431854,0.07135116914387095
-0.3496191464314646,0.3323067598262589,0.05491074577250836
-0.27400495551598936,0.49837436923728606,0.0521253749358053
-0.07649693208746099,0.5532388637663206,-0.1504367445643192
0.053671759517641644,0.6530934233035974,-0.0060996083920070035
-0.21082169002491422,0.40005577504437295,-0.16957262065250323
-0.4068824071107947,0.011694127272038422,0.16839976902824355
-0.2804801138700691,-0.517066066549317,0.04101509279748439
-0.019507662446890273,0.619685768895592,0.34144493356085676
-0.04950311183882604,0.5452090649407642,0.34524777110499594
-0.35075304389883233,0.27373185288506274,-0.026936616249953915
0.06927106981101312,0.25426761749724963,-0.44394874633245196
-0.051343716703524854,0.6483719183126284,-0.04457212537563454
0.04215703673047923,0.5814607967251847,0.23321448377622056
-0.2882137469751625,0.5134372659389155,0.16233919980368863
-0.033497413053907174,0.679829472751932,0.17083649447314486
0.03997420998721671,0.5513247731517452,0.34925258277772286
-0.28786904887321746,0.4247079603768171,-0.090007759842427
-0.005838916528915081,0.6513819972713503,-0.05533101140699184
0.06580994811361468,0.6156555842416851,0.2389995339292781
0.07026692664436207,0.4984856490467148,-0.2597154643091788
0.12486198170579568,0.38874077109622446,0.3862860457459285
-0.14259045781217788,0.38067940888587254,-0.2756625109351818
-0.182489506400668,0.5245444301073181,0.03261135366178347
-0.2699172393114019,-0.44188591956773854,0.3133896659693673
0.059101258124937134,0.6267195229931657,-0.09423957736930731
-0.0469084283209563,0.6852722818419122,0.2128992279523135
-0.08304928070273392,0.4082210560810092,-0.32810267222589257
-0.04302561398387927,0.5623009233287432,-0.18519345060649245
0.05042262143672954,0.48660584407851076,-0.28903466164600894
0.39521883339551633,-0.011896801556665452,0.040154174446108845
-0.1726991966201566,0.6241937046891641,0.12954769066163319
-0.013741287571714764,0.5757454722545575,0.3386240612164928
-0.4735023562908012,0.04446996274097505,0.0711484918181526
-0.27597262475177164,-0.09794550984726055,0.4166927782827948
-0.15884498120680063,0.14454262252098116,0.41117077855559936
0.013364971107431883,0.6277687537104628,-0.1046592865625823
-0.3057477112224619,0.3876573620604036,0.07728744502382379
-0.3740166795752133,0.26520153931272944,0.038049083260421265
-0.3180462542554936,0.17974611526049333,0.30922370710823566
-0.05950359295968152,0.297381186031147,-0.40711089131833583
-0.03552119063386616,0.6358911286709427,0.3102070200873404
-0.08629724681066456,0.653888627141064,0.009444314630170625
0.15016116723650033,0.3539403966350223,0.37318009292551024
-0.2878739769125194,0.020459090140817586,-0.11892265309638617
-0.33905774312879833,0.40624166451521243,0.0021880514507981973
-0.26611544551579824,0.0318709492881243,-0.26282550174838726
-0.031447592082073275,0.6278051327693439,0.30945873782919725
-0.36508034009000834,-0.30701985354512545,0.3585096345970804
0.17002821872857196,-0.0927789889936298,0.36805487244387436
-0.04065235871735708,-0.23652859365308615,0.4325954830276935
-0.17139327780268065,-0.17378194342372907,0.4639146485811265
-0.3047113489877643,0.29253509669288236,0.2697104493800849
-0.1720006890352495,-0.20003258701541704,0.44691872780078945
-0.0013131749016578043,-0.1706136532658054,0.44368561634042475
-0.44713440850066954,0.003427346424455866,0.2577494169065531
-0.2626041322534193,0.5484438892531517,0.11987868519744327
-0.3820001381630828,-0.03365187944238266,0.3149148311604527
0.005077876073503579,-0.11005687093679813,0.4368907921761137
-0.2639499468133608,-0.4751234959526967,-0.12251673915636563
-0.3280632621153434,-0.39418273351287414,0.26533329010605156
-0.09279842875353957,0.4712978563669389,-0.2511797319588159
-0.21314810560817504,-0.02547499050237466,0.4537490724173258
-0.19259742415453723,-0.20706351711158538,0.44322377616530684
-0.2568548029781236,0.4501527107341337,-0.1286885233287751
-0.16324515271505655,0.3976970955671725,-0.13898867730727252
-0.1928384261271493,-0.24567005186932162,0.31102623941597546
-0.06749953528785144,0.0016811173432756553,0.47833087609300196
-0.1805739723174048,0.23931671072845195,0.37505617135761454
-0.36404578612735106,0.2533813221329241,0.11404640742222809
-0.25896613548359165,0.5418414442908942,0.20695032357390014
-0.1944040629792563,0.011742602585304171,0.2609130678854049
-0.40687322287624567,0.07248737123920881,0.19569979390020528
-0.2545020532371365,0.032722670410753524,0.43130842266373076
-0.24358975234796726,0.325236555761568,0.3701522087308549
-0.056970502405686886,0.35606636032577255,-0.22160269839043156
-0.3539072381721269,0.19790030401209904,-0.06967528189404246
-0.338234583276733,0.152773737452573,0.3554841915205377
-0.24495956188994317,0.31659890166238336,0.4132428174787249
-0.17087797435952473,-0.103192355733085,0.4752116688890271
0.030040189598469318,0.5627877638383727,-0.20856767946420351
0.05552247866060113,-0.08507115257490122,0.4405928927649473
-0.38628399683604425,0.22186302165023442,0.2386776924226169
-0.4713116375884493,0.026430447970838267,0.1881101710145326
-0.33675689137897324,0.4553871519855273,0.23390368201500966
0.24546337092754208,0.16990775169924943,-0.4271455050102558
-0.17028230159309005,0.0020926796954654986,0.1444278534068139
0.18568095703992488,-0.08979900861463133,0.3562408782814082
-0.14863946317067178,0.24629421589429665,0.3904678512756329
-0.08198810783768122,0.1033283320894889,0.3996979230792211
-0.347708102488175,0.27401132505872616,-0.11519990343558088
0.03151016203897333,0.3631258093356908,-0.34128351583242955
-0.3253754921795907,0.019474426866167346,0.044802763221757635
0.15333440105690374,-0.09209288783418318,0.3842441238896013
-0.1182573574007439,0.2266903793030144,0.43122882337118335
0.27704804596994537,-0.28857673392117195,-0.08060514689457773
-0.4669219960290896,-0.22227546310365892,0.08352721525673552
-0.4111483085623696,-0.14240969837906012,0.207002676424362
0.2624071811790344,-0.1560603904072813,-0.38103895459366594
-0.23910694058318813,-0.3824579501839159,-0.23652115832669596
0.3701592372084283,-0.035829996250228396,-0.3450399913851411
-0.33986487551637545,0.029062177605439186,-0.21457075704885936
-0.30281100571893715,0.03547919039745252,0.15140709198993896
0.5001300135333168,-0.22106259253621996,-0.1640945776754202
-0.31124966948389793,0.20146451595425285,-0.2408685955304451
-0.4460651918915396,-0.03164344367993064,0.06604974599299562
0.06497771235922828,-0.2518952604509736,-0.42245512523895323
0.7577518041450281,-0.06331820387933587,-0.1423042221577176
0.6795668769021102,-0.1056487325608645,-0.18177785603913735
0.2579366126271462,0.24784898411351125,-0.3474832837149584
0.750573731308733,-0.02145142861419485,-0.056343997918682054
-0.3312779609676745,0.002890616428106209,-0.2117120667449633
0.04250184022113645,0.03634349420640365,-0.15061166841555396
-0.3326513651219211,0.12601307308437637,-0.21232340767233485
-0.45433347390582146,0.07143249054614151,0.1366247628251416
-0.4487698292553299,-0.15661122391603294,-0.06271253636898941
0.6078796347984639,-0.139506455727762,0.04476021567963566
-0.15560869430834787,-0.39585755935599126,0.02944271572731326
-0.40888978663645736,0.06678500323861955,0.35450841612912404
-0.37858254123124746,-0.28562516860168446,0.25515254199746457
0.7828841376083686,-0.0869047035370791,-0.06248646804152442
-0.06114553443798974,0.35145974059806984,-0.24209721030005663
-0.39983818677379657,0.28037629556663424,0.03326701633866005
-0.3543275006594734,0.24337342692122083,-0.13490806987656215
-0.4038190372837213,0.03956668511053593,-0.11888229426476628
-0.3546338103148065,-0.16436810383677222,0.12095840109403093
-0.4425604351272202,-0.11909551232188104,-0.11941111418005951
0.5772385769930785,-0.12741026411524844,0.6123995840948988
-0.45286642230719876,-0.3096403568686374,0.15340511901042725
0.5713308905003889,-0.1684577869847325,-0.19705363183882232
-0.14988651852416557,-0.3328092399399561,0.0502553453470802
0.034702163170184916,0.30035746520379825,-0.39628648760893087
-0.24447222427665546,-0.24760561698837344,-0.2244359887497286
0.3480978769192788,-0.07673666628143286,-0.4622091680033341
-0.10590957098604765,-0.2686686422964303,-0.020597112097547207
-0.12808624413571418,-0.06471025404842025,0.1072470769109602
-0.3327165652956421,-0.5352372827685433,0.051425876305368594
-0.43614858708751875,-0.07439374847892474,0.276223965959424
-0.37677056519318697,-0.3830213511605208,0.15528749693697233
0.2238147290444021,-0.2820487360278063,-0.36067899875820136
0.7030133851393674,-0.014968484181903078,-0.1353374425609119
-0.41322826695060083,-0.1800691921346559,-0.04674637557929186
0.6270082047886845,-0.11458450220861696,0.13080510828051026
-0.13417194012846057,-0.37323868293269086,0.29382685574005135
-0.45486090000551715,-0.05669447233124527,-0.04119829893682363
-0.16852055470925256,-0.14921470433405826,-0.4287407290611067
-0.10640366701105061,-0.1648582944336486,-0.4633915844579986
-0.43982586467837037,-0.2931170592607929,0.16312308958100502
-0.15955476675402738,-0.4930023488758457,-0.09943372466295951
-0.3570950168433443,-0.39454335664476026,-0.15320294293939013
-0.2011780482687683,0.11499147507848564,-0.36327562369279165
-0.4404668171105316,0.03237459373496368,0.023036718289914274
0.1263985411358122,-0.3171746393293792,-0.22760693984388408
-0.25698573111513584,-0.39604736688097497,0.20818182995601658
-0.10024092882551335,-0.13097265365119293,-0.46536294978301307
-0.09092738105871659,-0.1618170144848089,0.4166224963081883
0.3061712310481784,0.09159715883688971,-0.3966521741658421
-0.2761141944174264,-0.5329755445112583,0.13541279999498532
-0.09846831960302072,-0.484939922504181,0.16021404013330903
-0.25540093789853,-0.5735493712305155,0.04381172613511261
-0.3125027271525233,0.20771463757581127,0.04300909629007488
-0.22997391471822481,-0.4801706287524191,-0.1228881039772569
0.07148335959226296,-0.265457980875976,0.0016951659958248794
-0.2086597390797817,-0.33598970152158764,-0.31671385624420095
-0.0785422825067493,-0.39091396154308666,0.2930797376996337
-0.2645836519887248,-0.5355557980935313,-0.058299353272391316
-0.20142974267215127,-0.48160099670132767,0.10484733230489138
-0.1881923558838961,-0.5242230696393013,0.19247424503841953
-0.26280316223957867,-0.5598290675752269,0.08533164806674504
-0.09181140821117967,-0.2449108319210518,0.24047603621616837
-0.13126916049241227,-0.13056254023071634,-0.4544424661832981
-0.3519402572091254,-0.5146652502445166,-0.006045979478332089
-0.08469838328096074,-0.42159532155558166,0.15129790967852583
-0.1371908855169047,-0.4630473558396585,0.20734054401897736
-0.007986169691803373,-0.17404455701640303,0.4477891512321095
-0.1455893403126603,-0.44709590149049133,0.2952016719976388
-0.30065996729714023,-0.39654134550079834,0.19371712161006346
-0.0900837642583956,-0.5068414855214756,0.16866177548400366
-0.29896354536663877,-0.259357165893927,-0.2655573594652501
-0.35170835541597606,-0.3471699016272433,-0.16300986364628892
0.31344146751889235,0.08513380506230975,-0.515297173626566
-0.23822370313760297,-0.39474164826576513,-0.22763996649466783
-0.2888250826150352,0.04170664972954712,-0.19631180750392624
-0.12483431070155701,-0.43106539618096196,0.18150887783796824
-0.3627565586154449,-0.40631745884923426,0.19372210621851466
0.26341601342322896,0.2280906326310532,-0.4499715447501817
-0.17616489327303714,-0.5301235519147504,0.20314507641605437
-0.26484592126913564,-0.5301835093125437,0.021561860140490177
-0.040638460802425794,-0.39191024743514624,0.2528813472605582
0.04057757775832256,-0.09887398195558401,0.41920616101200525
-0.21284062597904774,-0.527583143724896,-0.0881763873559543
-0.22308998609995181,-0.1764270831552297,-0.30480573401395555
-0.21017661824790224,-0.3777142159813848,-0.23738051387702983
-0.30282417767446346,-0.5228664445514846,-0.07843432171145787
-0.16151605790200096,-0.45685644389356866,-0.07782214113937493
0.3287012892369266,0.3879286641613159,-0.1745150079792747
-0.11153221479536483,0.5078549848515348,-0.15783813137926833
-0.04753604132552375,0.09638517429568313,-0.4013033195395299
-0.302153471519848,0.2783769976816861,0.17160362622995506
-0.11080133345614393,0.673755819138014,0.0862268990289405
0.11402630500733935,0.20891793085093407,-0.23909046471360934
0.2823762735868936,0.42231186332803955,-0.20246380696559463
-0.21083054968604936,0.37187675192449154,-0.04715340465715911
0.04022450916606411,0.33511000414496356,-0.32090648799159516
NA,NA,NA
-0.03867645281326905,0.3662751101379189,-0.2314644009355256
-0.37236505428812106,0.08349334309385711,-0.12238833705760288
0.5733627860225293,0.1387128179048761,-0.19680460350269766
-0.2470585637545683,-0.1789753990163431,0.2947247616710712
-0.3188129946633905,0.2884680625858901,0.22880932627866354
0.09132017328773556,0.376111719460315,-0.39401024531200635
-0.11944856026951324,0.5077355383172844,-0.0730799683320233
0.7480570475214776,0.014444799271848555,0.10166812434119728
-0.3569272593573796,-0.03276363595683977,-0.11394707455947099
0.6075010635132996,0.11033223363224383,-0.28521009713587614
-0.15679224635813027,-0.04236057688122409,-0.21074300308942912
-0.24308901636666644,0.22274812076307127,-0.26904124706640664
0.6791542390263197,0.11170398536924477,-0.06994972543423109
0.7004602847700382,0.08880085273442886,-0.06537887946061428
-0.12872223569080693,0.4889959354414702,0.014659528578909786
-0.2933734632805526,0.02449001686419277,0.24947942730858635
0.4153377237625744,0.2545132251703644,-0.3837469893905445
-0.2410167595190279,0.5734821773608233,0.19891768946571006
-0.056661496370742304,0.2069222895722002,-0.4262125300990014
0.7403470235923654,0.03916892584344864,0.01222848599140771
0.20881049796191056,0.21685753198156255,-0.4387165098323633
-0.13090049560568828,0.32698978682566726,-0.24100207766204643
0.012030720085049199,0.2599995380382171,-0.12378069105786267
0.7490049139409755,0.017573032571222426,0.07699377417864961
-0.43403001665668217,0.12947559112021712,0.12246431867480584
0.4380030517326864,0.2523094754741486,-0.3557549281343635
-0.12808687889145537,0.2030224736139975,-0.22961366011395234
-0.25402427042474085,0.046626249003729615,-0.3621935909476558
-0.01578020477952325,0.4418132017176468,-0.15180826956058235
-0.3854164274332172,-0.034393497199518376,-0.10447632974575188
-0.3994805384828889,0.3263004048007356,0.14999275836688655
0.29955217221090535,0.22641846067936514,-0.4037788338728202
0.47801921096407,0.26557082964441453,-0.31871095447560865
-0.09765910542689077,0.6099284015460562,-0.05594580973739612
0.44380230437812,0.34684374154654346,-0.1766012780966226
0.03689090847080445,0.18545434472161504,-0.36080206511537344
0.23999082473557456,0.5405018445648656,-0.07427546202029736
0.014662580136592017,0.5215347177579397,0.23431430627959787
-0.10672465794305232,0.1616266527719753,-0.4003909910859592
-0.23193320183874144,0.22106258051978253,-0.20070975236193775
0.478233450774758,-0.1233990721729327,0.6297824490656938
-0.2625234218013931,0.4406016003074823,0.23993225138735735
-0.20438539833588018,-0.06201116927186942,-0.18208542826257662
0.49919079162321417,-0.12520046963418371,0.6388681265336794
0.6097638626974613,0.11804241358950741,-0.13738482481465997
-0.3216033657101647,-0.224613434572363,-0.11288940898321885
-0.12048104454785938,-0.08473420595922834,-0.31646422698661514
0.47081708790630283,-0.12197511648626472,0.6239046948074233
0.23779175840249794,-0.008089039356245825,-0.10248854590512663
0.4982609735566743,-0.1262440914769901,0.6391689201519618
0.5443855009685797,-0.12791779046695323,0.6450277631783738
0.5041091433923119,-0.12658428805020594,0.6422830667726029
0.659638806194953,-0.12404647223412588,0.4730871063970695
-0.1921633478290053,0.3902989868005941,-0.09661582235420395
0.5876191186712836,-0.1309054345700305,0.630909641599549
-0.4681313722843427,-0.027186006749879286,0.10225968329153128
-0.269139232446691,0.22720984964279956,0.24593442546400157
-0.4043055469493686,-0.29706312800408896,-0.10736554099192326
0.4628733336732471,-0.1207626020043049,0.6171431455317735
0.10470471646328855,0.45656683629263917,-0.14428371561325745
-0.20599498525780757,0.23753494223028937,0.2208010112225436
0.5787006910880975,-0.12999905677081733,0.6008696840013164
-0.34203978818680886,0.10500102794753349,-0.08171631453199399
0.17880413576849977,-0.3245771941441554,-0.3500251965405335
0.5455126967312977,-0.1193191334087525,-0.034742463405510786
0.5071741778208695,-0.12713522002415054,0.6426850987282802
-0.17214244413815447,0.37166686712902575,0.08459209186563897
-0.40443996782529956,-0.1188607115412677,-0.1342608501353491
0.7775356675677466,-0.06711378773604162,0.004889207750177287
0.5251340846066118,-0.12898313939740663,0.6439645894447547
0.4981700887886831,-0.12616183567003422,0.6384600821122657
0.658335676501993,-0.12288263903578099,0.531819629689489
0.37131199243379986,-0.04935175021374316,-0.41803167195875857
-0.4065601270707632,-0.14208569400596838,0.3140545963674768
0.2689704188392612,0.280348226584956,-0.4247043686391538
0.481009545746594,-0.12400876607819689,0.6305766291121659
0.5195711080525747,-0.12817963773284638,0.6476652766862581
0.5782166761301138,0.17837551849396951,-0.2729527192708424
0.545450382701621,-0.12792550297438177,0.6440348174894565
-0.0935005595100796,0.3236382483624121,-0.27275294252197185
0.5485485576314582,-0.12569323791501358,0.6354812633578358
0.5873867406729495,-0.12482533611154037,0.5729378163063762
0.6802726840480822,-0.13610496715507753,0.2449993652848111
0.5367524462249995,-0.11058819740024382,0.014913761769800077
-0.308883357511776,-0.31594993104979235,0.34181004171704754
0.5142815464585705,-0.1268313074569901,0.642338772334371
0.3593020202188947,0.19932204239298904,0.08556787089055137
-0.1601488124829004,0.6055514125772444,-0.01619131529118756
-0.15793294028241395,-0.42409430710972407,0.3818776279486435
-0.2534377426506235,0.5027302106225503,0.11426400773222417
0.17955512583238298,-0.356052567164005,-0.2846446480073693
-0.05408042902311931,0.408502467113967,-0.30589272553996044
-0.4073454056675445,-0.3094399892476172,-0.044550334144627196
-0.2832227086042009,0.4573629068665769,0.2768873445036312
-0.1485022279562055,0.5454851573343519,0.24076775367304296
-0.23929647160706313,0.09720561149063636,-0.241279871200863
-0.27869194257495206,0.40533068707967046,0.10712710982807992
-0.2627571447217351,-0.07899763087821328,-0.34888321731220384
-0.2715649822746759,0.40532244135256484,0.11391579306397032
-0.34005515866011854,0.03820599134679536,-0.23901090301297337
-0.4755392664395906,-0.06994477167560549,0.09590917823155187
-0.38203419999520283,-0.15918170437230894,-0.1406685619934241
-0.43499809384343224,-0.16287942666227165,-0.08020214883084151
-0.06750222585991808,0.6085944047778233,-0.07987970188993508
-0.28149520129100597,-0.3084066995128996,-0.21367538247705503
-0.21718255361373606,0.12697919210865333,-0.3695187661988325
0.07500161943932673,-0.4079544113328222,0.004846661034231651
-0.03758652660049837,-0.4660166963898838,0.20875671013218866
-0.406762814935801,0.2171649196257018,-0.04926200016497236
-0.3030125643113033,-0.2797743366709762,0.055869429211616195
-0.12070614954101959,-0.3873510755725873,0.15483780635688615
-0.3202049366475855,-0.3633763262663015,0.3124846811171978
-0.29113232634327024,-0.499579911694286,0.1797178386202064
-0.37473355997641705,-0.38312310219532114,0.2368720607546892
-0.43258963989041854,-0.2669129357220611,0.10204136208319096
-0.21832837631799926,-0.3196843504413368,0.007082789314834206
-0.37771939845168173,-0.40385964680187525,0.28517556312777925
-0.3270971079443435,-0.3153954743415065,-0.02371066932680222
-0.08862331992887554,0.06366587633169775,-0.45009099755446574
-0.277018799502884,0.043128801687089775,-0.23500398983816811
-0.12800808315371848,0.3564581259143441,-0.2793964774103651
-0.21507210207867722,-0.1312783758445059,0.2766002107351973
-0.4229104681913539,-0.153435060744445,-0.0886214391861574
-0.2565730612170489,-0.4421806412006458,0.10673634169663936
-0.3987227603036996,-0.28667356379188536,0.14043816609335769
-0.3286432303171023,-0.20673735409639854,0.21036633752847833
-0.3447620335662143,0.06442113442119365,-0.12734081491666943
-0.25468252306837236,-0.37598926501198854,0.366136538037059
-0.25448454395353315,-0.12923008693968052,0.37626396913027205
-0.21526991157110978,-0.48205218715606285,0.2680562263419092
-0.1551650641456554,0.4953687321900759,-0.0024097989748149695
-0.04790035445690348,0.45676271751726355,0.0350111422369961
