H
-10.187338964036996
3150.86799962185
1979.1062627887566
1862.255554414211
2600.960393458062
2305.855751904659
128.02402593567967
134.80465362419963
828.7859034946316
2177.0314997877367
-320.92021586638907
2718.089417078172
1107.0
3319.4243352926214
-655.8762321752015
2623.4112355572734
1383.5821910704708
3617.0208121638407
-720.4256834727731
3110.0337953086473
1087.9915154024625
1474.5128231729243
-146.79077572678216
2594.0747139253795
-742.5959281014755
2998.217274667463
1894.87853072889
240.33470973558724
2142.563710203016
-1.922721765935421
1975.7891841338442
2586.776046770625
2534.8458800139997
4284.602227437326
-309.08061876987574
3400.4368710759436
1763.545678425026
254.27920304173705
3597.25036059155
1849.5229902176004
-595.0583509946241
3946.410923677397
3271.6031501293164
2457.8454342947125
1726.5355910532307
1885.5283515375884
2461.0
2821.7700722636255
-9.805994891973354
1930.2893840278266
81.98570037972434
1172.256680412269
281.894760609049
2799.8941694777977
-626.6696590411899
765.6017361070129
-37.260540474583834
1169.2446426294478
142.21097145495537
273.0771653893315
895.5359380494648
87.82527803939578
3215.9456566379513
0.0
196.66332356774853
-387.7394696250538
940.1657721070429
611.0
530.9194663492963
673.0221368240186
1363.8623008531004
512.0815082053643
1468.5585271740238
705.117961582521
513.5215543439415
84.61519536395927
672.6433356267894
-332.17191074509174
2735.5505297045565
988.9580655809259
564.211437371201
1267.5908535887506
1179.9107743036905
2086.1437660462975
1785.768875645948
-238.64326402265579
326.16781407129815
3082.3416717093037
643.7353073649574
3505.3204195586063
1495.7165724551298
414.4409199608217
170.81507003336134
735.3431738410726
438.812640904417
-338.9589304314265
253.70513612226603
355.5515788078673
999.87795901195
704.6507057144875
-649.4116532825129
-645.7607005483014
148.90371861773372
0.0
-845.8407670892775
-495.26800024299416
0.0
0.0
291.0825612692861
0.0
-437.64969848515466
955.3339894764641
-75.0756026719947
-333.34626112133265
47.703391485415985
704.7335266284645
-620.5880935022394
264.24190613226284
0.0
-963.3791518816724
279.66526506202985
0.0
-120.28470346270916
0.0
234.8469329519181
-242.32342325794414
0.0
1060.726801741528
1023.2230216226728
-232.55658887326717
70.72739567558897
-369.6027106311534
1233.8684334433638
0.0
923.3416272941886
1022.8250657571193
1495.7533584435005
1091.4553450282413
1069.0413318248466
147.96364485163477
739.5172628335324
-308.61912495084107
-634.9338856950999
0.0
1101.538634108263
1093.0688445528504
960.4944003645544
-423.21513145900934
277.47788171599365
921.6083434695092
1625.5386938044583
2357.9205319564353
2143.441009686438
3975.9442375795916
728.9675922464005
25723.878789076698
511.06248744441217
1595.836791349461
2879.070543980226
2860.3112938551935
1870.1183275826234
556.1179220557232
1115.001177500002
2770.2439298278346
2212.798569366685
521.1674640819097
565.9645724161514
873.3458066564175
1398.8011605294919
779.2755152439526
2339.273663249072
2288.0345155805207
313.8152343276888
908.0046018429678
25052.828961558058
1036.3740013959746
3846.326368866976
560.8993686037843
1506.476292676346
1073.5359078547842
2647.111890808105
2341.314894029457
732.1662812801078
708.2516463485763
813.7707023615949
2337.4216129192823
1732.6270973831624
1574.764648943727
351.96752844937146
2732.439674760391
3013.3001071721073
1631.6329851356631
91.59238077286143
1843.5654178659804
2214.9004004747567
496.53151708841324
1063.5490316182158
1056.7270403459636
13265.215042400941
1611.7105433102006
278.8945144226243
924.917233963129
3905.3716247706443
-164.0529904467985
112.50839959388804
1960.56325125324
1836.4236051444855
-524.6965937541621
2019.2004961147904
1962.6582779547045
965.4829863254074
2046.8606117562158
1165.550594922946
3230.4317391367435
1880.845143794761
2753.5435306422837
690.8309283855582
2082.8343408809624
231.99728007052386
649.1253597343851
836.2745558560946
2594.6094304639846
549.2183544905856
1098.045585419243
732.9125558690355
1224.1379758164628
2656.020324106965
915.2244526211689
1245.2120039574647
2335.872533417718
1045.2911326878773
592.8473322214795
964.7771469521437
2351.546670615324
2100.960665147709
706.0974051003577
1020.1313092418712
2145.6285536074406
407.52514835953343
1382.0167122875725
2129.5012129039947
0.0
584.8043915784391
332.4368780483492
-962.9476324882255
1072.737942411586
2182.0
1123.8410503236346
317.73045407016775
359.6473674346363
-290.0596954065995
1151.9760653543458
665.4478177133069
330.1065530123784
35.18609243032133
686.8968416657299
531.7190649025142
189.58729849441443
147.44596640300003
547.5949681225904
1108.8849330001433
400.32783636946385
484.89895673269484
-262.12787166488295
-234.39484851167242
-189.6628439434569
94.87649324794386
1039.4817169823218
988.8958903141524
198.69403181930443
1067.3708912816824
527.6646204454405
241.9735065034655
382.4363235157509
347.9824456861921
50.68207821842286
650.8875018852993
669.0830463016268
655.4941415156228
38.193341713209165
249.02949695541346
-26.997820950578898
76.2123834505036
