"","kmenas_KernelPCA_clip_9","phenoshapeAll.1","phenoshapeAll.2","phenoshapeAll.3","phenoshapeAll.4","phenoshapeAll.5","phenoshapeAll.6","phenoshapeAll.7","phenoshapeAll.8","phenoshapeAll.9","phenoshapeAll.10","phenoshapeAll.11","phenoshapeAll.12","phenoshapeAll.13","phenoshapeAll.14","phenoshapeAll.15","phenoshapeAll.16","phenoshapeAll.17","phenoshapeAll.18","phenoshapeAll.19","phenoshapeAll.20","phenoshapeAll.21","phenoshapeAll.22","phenoshapeAll.23","phenoshapeAll.24","phenoshapeAll.25","phenoshapeAll.26","phenoshapeAll.27","phenoshapeAll.28","phenoshapeAll.29","phenoshapeAll.30","phenoshapeAll.31","phenoshapeAll.32","phenoshapeAll.33","phenoshapeAll.34","phenoshapeAll.35","phenoshapeAll.36","phenoshapeAll.37","phenoshapeAll.38","phenoshapeAll.39","phenoshapeAll.40","phenoshapeAll.41","phenoshapeAll.42","phenoshapeAll.43","phenoshapeAll.44","phenoshapeAll.45","phenoshapeAll.46","phenoshapeAll.47","phenoshapeAll.48","phenoshapeAll.49","phenoshapeAll.50","phenoshapeAll.51","phenoshapeAll.52","sos","pos","eos","vsos","vpos","veos","los","msp","mau","vmsp","vmau","ampl","ios","rog","ros","sw","rmse_all","rmse_SOS","rmse_POS","rmse_EOS","dem_10m"
"87",5,0.729159109047377,0.769936714375065,0.858902099714893,0.898395781473012,0.902819750967163,0.984996191566597,0.953792744204846,1.01645318816776,1.15992251465295,1.22285707381933,1.3543912016074,1.52711026415048,1.57801561362881,1.56098407441076,1.61902816495041,1.49303885465549,1.25809747024145,1.06645250867216,0.897062080144194,0.786513900954843,0.680561994507916,0.647823700722215,0.626222908878169,0.587896499879429,0.506546576871257,0.470598579855486,0.428898251170565,0.386583494255154,0.349800392813197,0.335105951018504,0.352218832404556,0.349353433408382,0.3456469552601,0.337088728954928,0.343321380784161,0.318133418666933,0.325637120243184,0.322220682214434,0.335855570083344,0.332624474069333,0.338939929929444,0.334875803974054,0.3412766677076,0.337279189255972,0.325672049558071,0.347174338060434,0.423755827312192,0.462622914427683,0.575605992604998,0.588637347932015,0.906628065777479,0.386115947636551,47,103,181,0.953792744204846,1.61902816495041,0.470598579855486,134,75,139,1.3543912016074,0.786513900954843,1.30089474628348,132.954625948225,0.011879203941885,-0.0147234562191657,-0.0624614125446945,0.00704663947857761,0.00664714715313143,0.00628411567005506,0.00515856037845615,25907
"88",5,0.821618907855102,1.33361210214913,1.1541242317833,1.19075778288538,1.1701080530528,1.05971542212319,1.12677924687035,1.14515187677229,1.13654799852927,1.14636854534519,1.174534062639,1.20778117176076,1.28555817650335,1.41259763075189,1.44518738506354,1.43074257641055,1.36873173901768,1.20668068741845,1.02751628390766,0.877795129767871,0.798763106435711,0.699532811607993,0.634052791995146,0.626028218287754,0.601128025592518,0.555846350005908,0.570587179369382,0.569317489893701,0.557867697496002,0.557373439173302,0.566064689108714,0.536386257429652,0.561905898192631,0.572358111130991,0.578871584739092,0.573752607525883,0.622689225770569,0.639005828533225,0.622858207328355,0.597156176871357,0.643471745673133,0.656060031808783,0.675146405959616,0.698189389806687,0.733141787568401,0.699470391618181,0.66545378803836,0.657685891294963,0.673730526646085,0.639315629347635,0.770731749972113,0.473581650907232,61,103,181,1.13654799852927,1.44518738506354,0.555846350005908,120,82,139,1.20778117176076,0.877795129767871,0.971605734156303,113.772456612472,0.00734855682224448,-0.0114018081417644,-0.280827597845217,0.00783227462421693,0.0057293374036408,0.00625675370877774,0.00520864909847549,560
"89",5,1.05954465849387,1.07626039153149,1.10252797201919,1.1311835143694,1.16151063002337,1.16160394626398,1.14764927434566,1.1543101942196,1.10374760838814,1.09221754059187,1.08111628516751,1.0963578264612,1.10611718106184,1.15773540457616,1.14584988970398,1.1190436826561,1.02600993247043,0.915257996406498,0.806047305448641,0.725369049870732,0.681795396531559,0.683692228188205,0.67745666543421,0.694415499416978,0.703887126166078,0.705563598914978,0.699179246040401,0.724419817581415,0.700721441840393,0.663591174888148,0.669478679570587,0.665201061092301,0.642357603186595,0.634396104207632,0.666967898854226,0.638158393902158,0.633651071713942,0.633897964356335,0.651960552308929,0.648739108675644,0.668475953674148,0.72411779220299,0.779743585931702,0.806360077136972,0.822449318344551,0.842895731792435,0.818582945517636,0.782955175245515,0.772699963295731,0.765565902808925,0.760661236224245,0.760661236224245,19,40,181,1.10252797201919,1.16160394626398,0.705563598914978,162,26,110,1.1311835143694,1.1190436826561,0.527952874550036,145.554505966899,0.00281314163070437,-0.00323432870460284,-0.641421423982672,0.00497358686313923,0.00497358686313923,0.00408889304338173,0.00231950540386674,989
"90",8,0.70974814481673,0.705094053522397,0.665546943616663,0.667103071098915,0.661269901318316,0.708848991558141,0.785899957046703,0.880357212258441,0.918479575504468,0.997249466647352,1.00830433822802,1.05121093815887,1.08710450957911,1.18652268311476,1.21681951322005,1.23283518730714,1.18725248751626,1.10403972181626,0.961524332292559,0.883027788376749,0.784860829837374,0.685491316793233,0.604877456884994,0.577984908912005,0.503398604001443,0.43876529849104,0.456989000973339,0.496620558396312,0.477789214294888,0.505336439962842,0.529456350658298,0.510407455168418,0.467425087246144,0.488789501411872,0.471944911841366,0.454756665214669,0.470560963651236,0.485073548841417,0.474933778777213,0.479244849861888,0.511919911549302,0.504156149701886,0.517761202160455,0.516363991619676,0.501185592619201,0.496818597994099,0.483327847146232,0.494753800824093,0.510076453659029,0.502568424794578,0.589785490124159,0.417483963314425,68,110,202,0.997249466647352,1.23283518730714,0.477789214294888,134,89,153,1.08710450957911,0.685491316793233,0.815351223992718,104.151815283778,0.00560918382523312,-0.00820702144578538,-0.173419305922681,0.00727990024395116,0.00667742500839317,0.00609696486835736,0.00433356935272774,2835
"91",5,0.721386611580918,0.804853160845456,0.890698544315714,0.978412747423259,0.987871541726708,1.06785632887292,1.03484113351526,1.06854138607393,1.09855800903661,1.1229158573181,1.15961994345,1.21660177003109,1.18372065845575,1.15352971667737,1.10438914278449,0.988715717457471,0.803909492386944,0.679859094698595,0.516946647843253,0.441115431074031,0.36900455738997,0.347639366420459,0.332080985992992,0.329840951523987,0.322947923316033,0.318591429168287,0.312802823447332,0.311886350066887,0.318853146248462,0.323020390820959,0.331272765601797,0.33736220642995,0.337508096266756,0.329482765843451,0.349040640279141,0.337224574445815,0.337308293049664,0.356900190550161,0.368523041533332,0.347286320100239,0.373055826979745,0.381797588750853,0.3848686362686,0.378231827331322,0.383870082280741,0.374706179310814,0.383925268725284,0.408823187930297,0.521492794788509,0.530349150338155,0.916309199730256,0.39952731979067,40,82,167,1.06785632887292,1.21660177003109,0.329840951523987,127,61,125,1.09855800903661,0.679859094698595,0.904715419964207,98.311579249508,0.00354155812281379,-0.0104324802177307,-0.559059928439915,0.00684800753034198,0.00628162777404,0.00616404813400629,0.00536250909763689,2836
"92",8,0.561595207720894,0.580934112224223,0.592859770001276,0.605752373003495,0.610684161823245,0.652013062059943,0.688369345051032,0.772800335602431,0.85540898056291,0.917501440071391,0.965075670565883,1.03754710927451,1.04066182488728,1.02069863701369,1.09117922350785,1.11185750155494,1.05322209301681,0.99437735856777,0.971375626262628,0.856719487139564,0.772270304193989,0.73922405343283,0.723022530262481,0.68490180205106,0.672907738304851,0.651335245765333,0.636412640341828,0.622941039550786,0.61456245834078,0.614160889130466,0.610001358537114,0.598573776690329,0.574124779314275,0.568470657300119,0.557972033977291,0.534172929200892,0.530648498590184,0.54253943406348,0.546870740224554,0.528646811500165,0.54391965867752,0.544827065965487,0.546162366937055,0.526235591515205,0.516628070489179,0.489930240217904,0.471107118431411,0.441652301378084,0.459471198089063,0.450965241558518,0.574626826713829,0.399019277919331,47,110,216,0.688369345051032,1.11185750155494,0.610001358537114,169,75,160,0.965075670565883,0.723022530262481,0.712838223635611,132.110583365042,0.0067220342302208,-0.00473449191526253,0.0612778541620758,0.00337051935922346,0.00336784989002005,0.00301176932040522,0.00229693871197217,1833
"93",4,0.621045230841341,0.697816681004025,0.648898525606776,0.699967078777775,0.68893110750289,0.7856813571632,0.819664380427221,0.889429706450689,0.994623637360532,1.06470515857518,1.14151897138835,1.26083318153665,1.26729173365438,1.25716394244421,1.34014282204642,1.35070572344277,1.34438265580376,1.40173262109119,1.3760457396016,1.30080525156647,1.25585874484351,1.13232731839452,1.0734439620579,1.01101256984055,0.935661995673192,0.850002032288143,0.840690303796303,0.762045997876067,0.758837987997835,0.789118526665047,0.828473953168862,0.845449361432362,0.913400855073365,0.921941995242895,1.00657539414867,0.950830575125883,0.98985326774019,1.0601952765812,1.03252249446359,0.957782196678247,0.992598069231988,0.947473282809531,0.837155964813605,0.822601939427171,0.783598811102656,0.731769219078207,0.671499233925156,0.645411258318496,0.63307748444436,0.596687878504779,0.664990071225579,0.478888045319161,54,125,273,0.889429706450689,1.40173262109119,1.03252249446359,219,89,202,1.26729173365438,0.758837987997835,0.922844575772031,219.325151029553,0.00721553400902118,-0.00249466301775404,0.142859464460984,0.0223680137717872,0.0215912090820547,0.0209983542271833,0.0190358398277081,579
"94",9,0.552187093980078,0.480408814997042,0.436145542957504,0.418907545388827,0.398908475651818,0.406744229149712,0.423294908116497,0.4848073152385,0.516021696768914,0.587256472568079,0.635158197582158,0.714891440998221,0.73525760393718,0.817893107805006,0.830454916031796,0.830843538028245,0.809010494842942,0.845798357305078,0.876221089773829,0.953880122853389,1.05440962281528,1.14278479754248,1.23435715205496,1.28785344609312,1.29285224749261,1.36126043758975,1.47886753903839,1.40593580517135,1.42277645568307,1.4492350409826,1.43344957799852,1.31616147352182,1.36488687082056,1.30343267350183,1.30022999466339,1.22270870631142,1.24504969325222,1.20858647648228,1.22012698463073,1.18159324027909,1.12519823074581,1.01306964469541,0.92337087150501,0.7863076654091,0.674365698620804,0.60639701989719,0.554389806664662,0.521452339744305,0.495721232792179,0.475504907129532,0.475504907129532,0.475504907129532,110,188,287,0.830843538028245,1.47886753903839,1.12519823074581,177,146,237,1.05440962281528,1.30343267350183,1.07995906338657,201.042400792134,0.00830800001295059,-0.00357241725548059,-0.865679032203868,0.0155220124081035,0.0142816868368671,0.0150415219355381,0.0153208665616437,1161
"95",5,1.20058549954323,1.21401298183209,1.32821640875883,1.41889920917414,1.4521845605897,1.54895550584191,1.60769823337918,1.64335367940718,1.64933150999846,1.70941116751431,1.72128484644333,1.7811567370824,1.81953515087134,1.86026728595204,1.80616429916528,1.60858676048378,1.35843339669435,1.10679204344766,0.855305553768486,0.73476198573588,0.653401208159464,0.602421267007143,0.552977545956206,0.507897112609967,0.424474649510752,0.403089075242299,0.383420486112668,0.38484097404218,0.383094579084008,0.379628680168182,0.398968848277574,0.398604643888627,0.395290044168264,0.401976164738701,0.420126082861739,0.399362728368584,0.414001994379707,0.420990284650364,0.423585454526349,0.411139583518657,0.427362992607302,0.418173967285855,0.41963789793139,0.409270085778117,0.403406227472616,0.394634981834034,0.421065616103662,0.528885433450513,0.661601438566084,0.693271562299865,1.0541301571053,0.530715005035247,47,96,181,1.60769823337918,1.86026728595204,0.403089075242299,134,68,139,1.70941116751431,0.73476198573588,1.48063860578386,150.764106967514,0.00515447046067056,-0.0171432730671734,-0.293278890428242,0.00770317699882006,0.00767352457461524,0.00709958014134182,0.00592203885059016,2761
"96",5,1.02669582725821,1.1106584293691,1.25462043192442,1.2767948237875,1.35411174589454,1.41202015249889,1.43052908876707,1.50849585026928,1.6633629462209,1.70593404653078,1.76891883810176,1.84572794118973,1.8553687604602,1.82496670650944,1.83669211281949,1.80547481373586,1.678195292726,1.52873026522667,1.34906138191296,1.17988151055165,0.920766820899281,0.740290809273143,0.626017449218599,0.55619268422047,0.456485864940476,0.436885751952234,0.419635071648881,0.416413411415166,0.40178536424897,0.380200167461117,0.420977439260302,0.431769870421575,0.432092549165104,0.444611546700271,0.498918007592832,0.480093683858472,0.500653559659501,0.510995647240514,0.500096288993113,0.442357991447162,0.444306610335046,0.406721122883463,0.371848311045181,0.337240421713931,0.330925334424477,0.304489017289692,0.320081165060331,0.414756772055487,0.538179409940871,0.584615698673504,0.891456458397132,0.499812959807141,40,89,181,1.41202015249889,1.8553687604602,0.436885751952234,141,61,132,1.6633629462209,1.34906138191296,1.55087974317051,178.966562726016,0.00904793077472066,-0.0154182935707388,-0.776556318200394,0.00601087050232836,0.00583958452782988,0.00509169187640749,0.00342462059906424,2117
"97",4,0.589716031225252,0.646372807503864,0.663783905639682,0.721526772746773,0.744833963772735,0.760887884046125,0.767822268965009,0.844649011480315,0.935945097437999,1.0284722963645,1.16475617625259,1.3515923820332,1.39147737121927,1.46414357595608,1.43307630336411,1.28938631778941,1.09727582384457,0.977288048462382,0.77922800913888,0.744604380490291,0.716354201544876,0.7114535279498,0.692044446170906,0.680407294977033,0.642920637026072,0.635817772330469,0.660720445713828,0.713481981619403,0.71985808764513,0.723546054829656,0.80113026645625,0.826616928338403,0.837916904271159,0.885528853585601,0.929411167005468,0.896582913853281,0.900128840422976,0.894102893395793,0.858242023202684,0.829965715371674,0.813769594467394,0.780161739878314,0.75148114473483,0.735955917063036,0.700671612733763,0.677540077868482,0.637261955299042,0.608924511161728,0.59192204467934,0.581531648495658,0.577753322610683,0.577753322610683,47,96,266,0.767822268965009,1.46414357595608,0.894102893395793,219,68,181,1.0284722963645,0.635817772330469,0.886390253345399,188.168735287805,0.0142106389181852,-0.00335318048564876,0.956379371402303,0.011082424929568,0.0110243792400058,0.0103875394951797,0.00905581431596538,505
"98",8,0.371340724060281,0.467544238292277,0.536132910059513,0.517156318770396,0.526826172497708,0.433441730082572,0.390350836557891,0.385574804539943,0.418620685140424,0.395650180870429,0.476145127487925,0.616395344194038,0.672332461041988,0.839366927745015,0.890188364859584,1.00011610868995,0.841610347391772,0.726539955400053,0.55589026745037,0.592471454207231,0.400294376041972,0.461784474663097,0.466793106702459,0.456182796036592,0.406004416911652,0.419019365443944,0.428220320870271,0.497763313760611,0.507125401456878,0.498697904555351,0.599512611301371,0.631444169283407,0.606599174418014,0.616881612176981,0.687854019566592,0.59638340618535,0.568355783060303,0.650972646513398,0.665692211509013,0.62900280090562,0.611825295564782,0.547381263157162,0.500890374176465,0.464299739425471,0.39732143945671,0.417408843588941,0.464453788825311,0.414112904947924,0.452196474199245,0.474040993075215,0.54984463581036,0.490770803270803,68,110,245,0.395650180870429,1.00011610868995,0.687854019566592,177,89,174,0.672332461041988,0.406004416911652,0.628775384629665,96.4101373772024,0.0143920459004647,-0.00231305251202485,0.938240163626354,0.0336967980904109,0.0323269616879829,0.0307070081687108,0.0260972647277386,559
"99",5,0.629538995895169,0.629151726898842,0.829851067073896,0.879572387127936,0.947365726813168,0.982179197946922,0.929239928738762,0.978622565412581,1.0903871546503,1.10891401109101,1.22880134285685,1.35686382312823,1.39444504517219,1.41038391434819,1.38917206103212,1.34730851723505,1.1738033986077,0.991030148979491,0.805271681557648,0.765549455505356,0.604221595936575,0.571514527528986,0.531501350810125,0.4952045574136,0.439510679211205,0.41663554319489,0.410483146590051,0.430820768930593,0.423057430166019,0.412179082294749,0.429894718933171,0.434370610763109,0.403087276404503,0.401937359518811,0.402453128160635,0.389172477793841,0.371819783926809,0.388574763328525,0.402697674837172,0.413739168561032,0.42750213298414,0.436522775499943,0.448300116460042,0.44063299230488,0.419229163956875,0.419645508208281,0.415425097962431,0.40546321086343,0.479007361997687,0.473621511891901,0.76181999832951,0.347059099877854,54,96,188,0.978622565412581,1.41038391434819,0.410483146590051,134,75,139,1.22880134285685,0.765549455505356,1.06332481447033,115.651468989152,0.0102800321175145,-0.0108684866060667,-0.147848645940288,0.00920550666769179,0.0081189758168619,0.00801395103891073,0.00671737063217849,916
"100",5,1.5363919569527,1.33211736118775,1.46554449199125,1.54938223084727,1.58104846744841,1.66639449442215,1.63235185292275,1.60331865644932,1.49269561620131,1.46718247276681,1.45150858583763,1.41432956366499,1.36248499893548,1.35060934197609,1.21280337208438,1.01703100753525,0.82362870672785,0.675050902950893,0.485094265703815,0.438656018322083,0.416106993953455,0.401614606621279,0.379560900239195,0.365797557740083,0.343756724378605,0.326682098102383,0.316833146629216,0.327267196827521,0.33623550766774,0.338879497821601,0.342276569195527,0.342055232728139,0.33749131950472,0.330055834224187,0.337422767026578,0.341187235144499,0.350135206784216,0.359397114864049,0.366044794940658,0.370919813483417,0.38159889538598,0.392513027114792,0.401087446462743,0.406808203000569,0.411621879372232,0.431403335919629,0.455873531221035,0.533640370492567,0.732750282048092,0.766943404014506,1.38954313511312,0.600921273031826,26,40,132,1.54938223084727,1.66639449442215,0.485094265703815,106,33,89,1.58104846744841,1.36248499893548,1.34956134779294,124.106058287905,0.00835801882677713,-0.0128402198773732,-1.03164021248708,0.00492509685866039,0.00440820299676628,0.00393392367735871,0.00246847117664945,1532
"101",5,1.05502054836533,0.880226934285999,0.832621630442728,0.850461948790566,0.898162265843718,1.03427672249579,1.13085461472933,1.22869815392999,1.28227941703359,1.38351589337287,1.47062086483817,1.49997127075028,1.57075603517677,1.53395302104837,1.4721155893331,1.45051332028733,1.3426593499696,1.17469410465879,1.07934658440478,1.0346658349062,0.865897738598938,0.816478498722258,0.87765916290266,0.873886439407954,0.789050336230689,0.754557130890003,0.765506138283172,0.666617076760194,0.639217175693472,0.628449093812966,0.666068295572358,0.639208055926555,0.641344068005782,0.640940268767456,0.65790186516002,0.611440944577204,0.617981160574469,0.624236873549999,0.621772365917469,0.604509506334596,0.616432916103697,0.605767816932693,0.586125631509508,0.575399997196206,0.556203371867775,0.537164365975925,0.517975292622554,0.549720983012723,0.584626903152866,0.564334036244278,0.702072555683266,0.415345292753349,54,89,195,1.22869815392999,1.57075603517677,0.666617076760194,141,68,139,1.38351589337287,1.0346658349062,1.15541074242343,148.358314399414,0.00977308232133662,-0.00852961281525076,-0.0579975584884089,0.00783742046478319,0.00739874876949027,0.00711137764049156,0.00609796368720122,661
"102",5,1.05538962077977,1.03559323948069,1.1095323689113,1.18931536590928,1.21975720046388,1.36579301002201,1.34547563662389,1.31245089596282,1.35621111139912,1.39832849579769,1.39109426653897,1.38157823978458,1.44138703060148,1.296355179063,1.23662997904351,1.25432343602492,1.09368273401982,0.909883817649764,0.82009693991583,0.737961863315482,0.499882107150025,0.462161148692861,0.450683200798442,0.416293957842586,0.345771540801466,0.330336512028013,0.348221775185319,0.343145781957172,0.344822490346682,0.347218486033352,0.382942330795185,0.379422518705515,0.370883157160659,0.374874840354701,0.391052515679134,0.373250379689207,0.366558601212626,0.375922173925078,0.37918187851021,0.374153141356418,0.373498877985723,0.368956880191302,0.35810860159123,0.350524696572128,0.336484881234959,0.343621306779785,0.419627762948901,0.529248382534566,0.684792382425658,0.729986142485365,1.1115067770132,0.559970258841024,40,89,195,1.36579301002201,1.44138703060148,0.343145781957172,155,61,139,1.35621111139912,0.737961863315482,1.11105051857346,133.87551141218,0.00154273511386658,-0.0103607664966444,-0.291169621783453,0.0124007410793185,0.0117121669850159,0.0111094659257953,0.00921548971305161,2408
"103",5,1.46493811254774,1.54394271138411,1.51770317585273,1.60106938029491,1.65725977842931,1.75966081007727,1.72563734202019,1.71771584172409,1.67980987929966,1.63922750186483,1.63881963137654,1.67497640862538,1.70227322053284,1.7242959644473,1.58490830215509,1.35725763834058,1.09413782179078,0.851775032938386,0.574097581110551,0.512309756833519,0.45962579298395,0.442784473530668,0.420857510181109,0.410788810682321,0.367010275865648,0.35456107910345,0.354868624747969,0.378253916250912,0.378138132732361,0.372553046012986,0.394612890569839,0.393782814575547,0.373235693995426,0.372487891342487,0.378147464386531,0.36639561565317,0.36038817462166,0.385298488113945,0.392251571076968,0.388245279188562,0.403825439037592,0.402778659996455,0.392093635797024,0.392443373118019,0.404503685265905,0.420083340846074,0.456911633819217,0.586233410893216,0.798630966468598,0.822801592659383,1.45780623401521,0.55870837182702,19,40,153,1.51770317585273,1.75966081007727,0.442784473530668,134,26,96,1.60106938029491,1.7242959644473,1.40509973097382,168.444527114805,0.0115217921059304,-0.0116537728897929,-1.11428835958744,0.00962170087428093,0.00959181524802219,0.00808537289007276,0.00504260254791516,2242
"104",8,0.596069015578759,0.667931596948172,0.739288485682181,0.767092480926079,0.841761178030664,0.809136299789495,0.867302785407071,0.906814847329133,0.93581465072966,0.978075270948796,1.04421906965585,1.08340674731649,1.16350678547683,1.23355512041264,1.20983669628834,1.26582720426314,1.24667164508982,1.1312071490602,1.05762926221277,1.00719512667841,0.878560674862839,0.807922723174733,0.75929021245543,0.724166802754025,0.661526734063843,0.648660619530988,0.638469208265373,0.613486009759376,0.625728706902448,0.635355540954641,0.627334321693273,0.616868515784422,0.646997918290471,0.634410609096759,0.63603271855613,0.632754366484277,0.651329797671546,0.631383246645898,0.62152682136771,0.603143348105461,0.628032093365843,0.638928179864389,0.642379854759142,0.635784393873397,0.637307179494182,0.589314996526982,0.541112594172067,0.516328422230407,0.497074586036994,0.469519606242157,0.506571528695826,0.402781422198898,54,110,237,0.906814847329133,1.26582720426314,0.634410609096759,183,82,174,1.08340674731649,0.661526734063843,0.863045782064238,151.338284421878,0.00641093494525004,-0.00497178421390848,0.209488129343892,0.00712820547339253,0.00607253967304358,0.00648427706845295,0.00625208605892273,278
"105",5,0.712066905615293,0.763181595813192,0.954890385463105,0.986770220149508,1.06981517714002,1.00785867872565,0.983389040095616,0.97535247871028,1.00842504406374,0.988046648160665,1.05215167016297,1.10059031784545,1.13934698090175,1.08699212232315,1.06893168182213,0.996836301231174,0.901162226208852,0.760311645448207,0.720504228520892,0.642008297018383,0.569634507907305,0.518030602323768,0.461622863381164,0.423023146020187,0.385155672939424,0.35897021313634,0.381566972853057,0.40610162099656,0.399128558792042,0.391267675980051,0.428735787297484,0.413733505282149,0.394225647806411,0.40522048200825,0.431762242002712,0.407627033647144,0.405997081345602,0.442432790928373,0.448302762939168,0.432588740229716,0.453384953446632,0.46581618342406,0.452406073397929,0.452846817309023,0.439458201733152,0.421133048976964,0.402050434467886,0.414582580960233,0.481550791363696,0.477961812749938,0.769522433093481,0.334341477245877,40,89,181,1.00785867872565,1.13934698090175,0.35897021313634,141,61,132,1.00842504406374,0.720504228520892,0.805005503655878,106.511438765802,0.00268343473828777,-0.00848235617136321,-0.507573889630729,0.0075922287111384,0.00738408300496561,0.00670564790050404,0.00514063198540813,877
"106",5,0.716472350680649,0.786162904066946,1.00597340726784,1.14154171487392,1.28163023569967,1.41102953977857,1.48046675802625,1.5524690274933,1.66330168573049,1.7249771485864,1.81145932014555,1.88213726404365,1.8964406798282,1.81592276481523,1.70164523295594,1.45788195471613,1.16657150012886,0.89554038376846,0.671558327917593,0.534078682738217,0.460896149422876,0.417945382418356,0.383119476121393,0.356826430341584,0.315205405654165,0.290774788760028,0.286349796501253,0.292018854405627,0.290358102250458,0.285792340931004,0.306035436664771,0.308240756815947,0.313659570182528,0.315081275929594,0.329260545957008,0.32796234875327,0.329847113362862,0.329026815443027,0.339273700426922,0.341474271292936,0.343188469063933,0.3591179269736,0.367906166179491,0.357329114347384,0.33562353847015,0.342581868960646,0.335462666668418,0.348755502298795,0.415609931908579,0.424576783305611,0.625938178446133,0.32346858931366,40,89,160,1.41102953977857,1.8964406798282,0.383119476121393,120,61,125,1.66330168573049,0.89554038376846,1.6106483388972,142.319659289541,0.00990634979693114,-0.0213143831508001,-0.606354493408347,0.0043623865686643,0.00423976287005549,0.0037795921490468,0.00273662700842061,24947
"107",8,0.581280300781637,0.581280300781637,0.649646670244874,0.605713353618949,0.627133680844455,0.574268587632833,0.509215847484885,0.535998440863674,0.674695068562233,0.66255283235264,0.816499244325685,0.999679397671367,1.07188306267184,1.15701046168,1.18842312630448,1.27169965369929,1.08301881458022,0.901253347701767,0.708449211463896,0.757763602781685,0.521611741910533,0.554995035728029,0.543350928443654,0.520293616340575,0.406481984494615,0.404287132025911,0.3821100238224,0.412296388279843,0.405897045348168,0.392236152184409,0.423315465531333,0.428927939027945,0.378923684537643,0.369369144309118,0.384039379192368,0.350280423440648,0.330511179676943,0.379501752016772,0.396447751601583,0.392733673783983,0.4161317715503,0.430213970158396,0.442217809483037,0.437649918318977,0.423192265275651,0.407542373364492,0.397138208206006,0.39097813944534,0.420157006497303,0.431598792332807,0.52944207104343,0.433644859813084,68,110,188,0.66255283235264,1.27169965369929,0.3821100238224,120,89,146,1.07188306267184,0.521611741910533,0.941188474022347,87.0662862966753,0.0145034957463488,-0.0114049952548319,0.0958744583138856,0.0216123335494854,0.0198958573754084,0.0203046190132015,0.0194056661147106,1039
"108",5,1.42573492912691,1.61011631482097,1.79444147142744,1.91619884327043,2.00265727699263,2.03195823214929,2.00935675240138,2.00655603782605,2.03437372027831,2.0453786935561,2.09573527473364,2.15681515991208,2.14924722262268,2.06233341190987,1.90471578351918,1.5821979419411,1.22564550494921,0.904944608560262,0.648633031924159,0.507380229704329,0.459934890695618,0.439001688640079,0.411922768078474,0.382517559556684,0.327321024968542,0.3129155345907,0.310255716391021,0.321635528348084,0.319017476028295,0.308266566136365,0.320759277757879,0.312749443414324,0.304387652398043,0.304099559845328,0.323617718780589,0.319087213074794,0.322990895670549,0.322542418392519,0.328476159212046,0.314926595108335,0.321671040783397,0.321961355067386,0.327962415811444,0.324914757471276,0.323936436426445,0.347917846487542,0.396674546146405,0.496300829177549,0.740215696674027,0.900235000840728,1.52993124676625,1.09839186413506,33,82,160,2.00265727699263,2.15681515991208,0.411922768078474,127,54,117,2.00655603782605,1.22564550494921,1.85271560006675,176.266392631255,0.0031460792432542,-0.0223704152799181,-0.698618908772455,0.00888435946416186,0.00883212197116305,0.0079880996893517,0.00624781763273018,3887
"109",8,0.416474742822048,0.504288258630561,0.535574267753437,0.523498545449286,0.523759470590015,0.498940852199975,0.464675732401621,0.502778467071408,0.589434003619499,0.589324014719345,0.691715814654142,0.839321519407824,0.857800940378972,0.975129478216401,1.0506434066946,1.11565358590728,0.998476164941134,0.943665181919662,0.807019517149524,0.788716619021419,0.650106777088547,0.661609675566164,0.648839571632946,0.627804551547147,0.593715461033216,0.579200117273465,0.579663211987089,0.585914984292564,0.594255731516819,0.587269542851014,0.629634008359797,0.643424312052501,0.587476533130733,0.554625879400863,0.575910458336234,0.524344573786444,0.49031883546493,0.559346331920417,0.593016015272287,0.597946132218681,0.619908811871667,0.61828633358863,0.616312222801949,0.623519085323993,0.620717503124378,0.624190117875182,0.625491492352829,0.615689033406959,0.59356415701938,0.574292555413043,0.558821893852809,0.606429256064293,61,110,181,0.589434003619499,1.11565358590728,0.579200117273465,120,82,146,0.839321519407824,0.650106777088547,0.699178843085232,86.7072284674447,0.0107391751487302,-0.00755568265681429,0.347237370534784,0.0144745122183727,0.0138567457689989,0.0131175403284261,0.0110213629979068,655
"110",5,0.291365000882924,0.723829113527036,0.8524978963086,0.874430551659007,0.888205796928004,0.760553295602107,0.640056649599448,0.685483455699472,0.901060421174461,0.930668303297482,1.16864151410315,1.42622420750909,1.46780043863443,1.53019534837188,1.58255579211019,1.52351715928809,1.29482051725742,1.10053398125119,0.853253928020835,0.725418355394434,0.592330270513707,0.555488688314782,0.522708950759922,0.507534027202396,0.492427726470442,0.467320557198217,0.473040046909487,0.495620160740397,0.50859092763173,0.520767006022545,0.539597242479688,0.548990736910868,0.53435615188735,0.523401917280259,0.522936345662083,0.519827516074019,0.512404102819332,0.509626782356491,0.538666042736149,0.546940596315033,0.58943679591606,0.631396657219959,0.664623255474971,0.685457922434515,0.730326571251636,0.720116289709768,0.697730168201451,0.750562219019441,0.817012975938762,0.769060956719635,1.07031885247158,0.572346052134492,61,103,174,0.901060421174461,1.58255579211019,0.492427726470442,113,82,139,1.42622420750909,0.725418355394434,1.29119079122727,106.635809466708,0.0162260802603745,-0.0153539164174612,-0.0776221852479137,0.0130421090543465,0.00936982864712963,0.0109156552254269,0.0103350279748046,1468
