H
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1761.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-334.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
144.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
921.0
NA
1647.666891521892
2377.620973856443
2147.5315581990494
3922.1168823179387
639.9444950117262
25206.933483400324
525.4012012453634
1629.1413599542727
2879.821953419899
2901.632519129961
1835.6696914916547
554.1423602183615
1115.063216559973
2738.9201673385687
2174.7669588679246
513.139849935488
558.3888716306992
885.6135721594579
1488.9276114419893
758.300606418825
2363.6241286694153
2261.5426377474414
307.0364308161326
896.8832588825044
25308.492041522957
1028.714073642601
3869.3936771491813
604.7832771473969
1426.5828506831456
1629.5460009560213
2729.0851145889937
2362.2163510393275
784.8880669983013
786.8975650788537
801.8856147059421
2197.0
1612.9327190419165
1531.3839073293948
395.6272131120747
3245.0
2836.0983165726902
1629.8011517247965
-120.0
1864.497368710503
2249.9709332646603
628.5003253170372
1039.1629012662352
1089.6666723845024
13276.172478791232
937.0
NA
324.32520740702716
4239.447164572771
-70.32988280758015
-58.85728967891722
1505.1899649246438
1920.3772561233181
-72.0
1946.0
1562.1389737062784
929.842581648758
2093.9674870437916
1294.0046616449395
3466.186190416127
1853.0369792501688
2422.4473434884803
898.8947552498844
2152.6459421899285
272.20006625184465
687.1083182808634
NA
2757.628682964286
471.1935348809997
986.6017096917506
635.0442968577306
1185.696002290886
2381.570927788014
876.1890703640915
557.0
2337.09557912543
326.0
862.0178134537779
1073.0
2537.3128835645807
1912.7725562119733
664.4951481010761
1129.7946844891924
NA
807.0252343327752
1258.937529784541
1996.0
1635.0
683.0752808164111
364.8064124255399
-146.02225295206682
1121.6623426043598
2148.0
820.5312395936942
321.12371490391325
237.37004160961212
-240.39623268624612
1182.4530419626458
812.5742437390753
260.1488140699202
30.37089384375543
NA
624.0233174678741
74.99562254908938
92.96715779663393
690.8666902746063
1125.3081479721416
467.0
435.0
-253.0
-221.65277539865667
-92.0
105.60442203026786
1070.7762604685497
1017.5802511629141
176.0
1028.3091125788687
529.2666153113324
247.66248764810754
261.9143219991604
228.09813611993974
76.75925838026181
673.7376868629492
647.015033913046
791.704405569331
110.89596483940913
209.80868039651153
-134.11519234933732
57.16770484046186
2056.8031240190426
568.8817091830648
838.16636986131
1933.294257358052
-664.4649071954693
-25.138750619236596
423.9907042467654
341.86774175619706
1951.8261234758952
162.31895443149338
857.9761611452212
-305.9944361704795
-127.0
-776.6306581484873
207.0
789.1515371350498
757.3673532917854
2021.6537199338554
NA
NA
1918.3636058626034
1544.3050804610928
330.2096660918105
825.8175014936572
663.9589227605
245.7951154522018
1875.6320606813656
1101.1957438006293
282.6302138990426
2910.22654675363
1958.1594049061193
1349.664625008792
730.0
1941.9779684199484
1964.0
1134.1603464473858
NA
1972.0326536316538
1005.0
2014.9216539732279
1973.0423024422312
681.4435320781428
466.8624433164682
1945.2229471803712
2031.7528125601375
1310.0
1174.1496901573332
NA
-679.0
1840.8699380100327
193.9138355263015
1238.0346050011076
2109.0
1600.7775417935536
1079.7475989442992
1647.6294618467427
1776.1253212947286
209.87415177261673
2020.1039821119512
972.0
1939.2337159545227
979.0
1036.0879053203769
1088.276407925336
2004.711333678113
1986.3394797281367
1999.577482720609
NA
NA
NA
NA
NA
NA
NA
NA
961.0
NA
NA
2692.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2056.0
NA
NA
NA
NA
NA
NA
311.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7653.0
NA
NA
NA
NA
NA
-384.0
NA
NA
1034.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
756.0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
913.0
402.6635926929365
